mountain,site,spp,point,avg_light,soil_pH,som,soil_P,soil_K,soil_Ca,soil_Mg,soil_Zn,soil_B,soil_Mn,soil_Cu,soil_Fe,soil_Al,soil_Na,soil_S,Ex_acid,CEC,PRISM_vpdmin,PRISM_vpdmax,PRISM_tmin,PRISM_tmax,PRISM_tmean,PRISM_ppt,amf_col,emf_col
ABE,L,FAGR,3,7,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,49.15
ABE,L,FAGR,4,6,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,43.36
ABE,L,FAGR,5,7.5,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,NA
ABE,L,FAGR,6,NA,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,57.45
ABE,L,FAGR,7,NA,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,55.12
ABE,L,FAGR,8,NA,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,42.47
ABE,L,FAGR,9,NA,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,50.55
ABE,L,FAGR,10,4.5,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,59.91
ABE,L,FAGR,11,6,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,48.68
ABE,L,FAGR,12,4.5,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,54.36
ABE,L,FAGR,13,6,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,50.67
ABE,L,FAGR,14,4.5,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,49.12
ABE,L,FAGR,15,6,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,50
ABE,L,FAGR,1,4.5,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,47.26
ABE,L,FAGR,2,6,4.77,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,40.91
ABE,L,FAGR,3,NA,NA,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,29.41
ABE,L,FAGR,4,NA,NA,11.76066667,2.183333333,97.33333333,590.3333333,77.66666667,4.066666667,0.283333333,84.63333333,0.266666667,44.36666667,162.6666667,6.333333333,24,8.07,3.85,0.634486854,7.098054273,-1.220005717,10.40415709,4.59301281,1334.278599,NA,31.17
ABE,M,ACSA,1,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.3293,NA
ABE,M,ACSA,2,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.2934,NA
ABE,M,ACSA,3,4.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,ACSA,4,4,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.2959,NA
ABE,M,ACSA,5,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.3366,NA
ABE,M,ACSA,6,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.2372,NA
ABE,M,ACSA,7,4.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,ACSA,8,4,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,ACSA,9,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.3227,NA
ABE,M,ACSA,10,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.3256,NA
ABE,M,ACSA,11,4.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.4122,NA
ABE,M,ACSA,12,4,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.301,NA
ABE,M,ACSA,13,4.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.4158,NA
ABE,M,ACSA,14,4.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.5512,NA
ABE,M,ACSA,15,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.5262,NA
ABE,M,ACSA,1,4.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.4792,NA
ABE,M,ACSA,2,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.5461,NA
ABE,M,ACSA,3,4.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.6232,NA
ABE,M,ACSA,4,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.3644,NA
ABE,M,ACSA,5,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.4621,NA
ABE,M,ACSA,6,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.5033,NA
ABE,M,ACSA,7,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.4509,NA
ABE,M,ACSA,8,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,0.5685,NA
ABE,M,ACSA,9,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,10,6.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,11,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,12,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,13,10,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,14,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,52.71
ABE,M,FAGR,15,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,26.79
ABE,M,FAGR,11,10,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,38.27
ABE,M,FAGR,12,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,13,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,50
ABE,M,FAGR,14,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,15,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,1,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,55.22
ABE,M,FAGR,2,3.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,3,6.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,39.02
ABE,M,FAGR,4,6.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,51.52
ABE,M,FAGR,5,10,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
ABE,M,FAGR,6,NA,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,51.89
ABE,M,FAGR,7,NA,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,45.86
ABE,M,FAGR,8,NA,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,39.71
ABE,M,FAGR,9,NA,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,42.86
ABE,M,FAGR,10,6.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,31.67
ABE,M,FAGR,11,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,58.28
ABE,M,FAGR,12,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,45.98
ABE,M,FAGR,13,6.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,59.72
ABE,M,FAGR,14,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,47.76
ABE,M,FAGR,15,6.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,59.56
ABE,M,FAGR,1,3,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,51.82
ABE,M,FAGR,2,6.5,4.016666667,31.083,5.05,68,175,57.33333333,4.6,0.166666667,95.7,0.533333333,27.86666667,173.6666667,9.666666667,34.66666667,14.52333333,1.526666667,0.652002139,6.308802809,-1.643324273,9.378447124,3.870437179,1449.167149,NA,NA
JAY,H,ACSA,1,12.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.1773,NA
JAY,H,ACSA,2,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,ACSA,3,12.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.2578,NA
JAY,H,ACSA,4,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.2409,NA
JAY,H,ACSA,5,12.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.2501,NA
JAY,H,ACSA,6,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.4251,NA
JAY,H,ACSA,7,12.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.3672,NA
JAY,H,ACSA,8,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,ACSA,9,12.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.5452,NA
JAY,H,ACSA,10,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.3982,NA
JAY,H,ACSA,11,12.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.4183,NA
JAY,H,ACSA,12,12.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.175,NA
JAY,H,ACSA,13,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.3311,NA
JAY,H,ACSA,14,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.5,NA
JAY,H,ACSA,15,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.1975,NA
JAY,H,ACSA,1,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.3641,NA
JAY,H,ACSA,2,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.1674,NA
JAY,H,ACSA,3,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.1823,NA
JAY,H,ACSA,4,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.3621,NA
JAY,H,ACSA,5,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.4605,NA
JAY,H,ACSA,6,7.5,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.072,NA
JAY,H,ACSA,7,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.2054,NA
JAY,H,ACSA,8,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.5647,NA
JAY,H,ACSA,9,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,0.435,NA
JAY,H,FAGR,10,10,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,11,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,12,11,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
JAY,H,FAGR,13,10,3.953333333,34.905,2.816666667,117.3333333,116.6666667,55.33333333,2.066666667,0.883333333,54.7,0.75,158.6666667,144,9.666666667,42,15.40333333,1.346666667,0.639999986,5.564891338,-1.484507152,7.769318512,3.145965712,1729.941424,NA,NA
